commit_sha,commit_short,date,message,change_type,source_path,destination_path
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/test_processing/report_v2.md","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/test_processing/report_v2.md"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/test_processing/test_processing_report.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/test_processing/test_processing_report.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/test_processing/test_processing_report.md","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/test_processing/test_processing_report.md"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0003_circlecheck_fill_bold.svg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0003_circlecheck_fill_bold.svg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0005_plan_schedule_program.svg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0005_plan_schedule_program.svg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0006_img_DZVzy7hiSoR0c1MR.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0006_img_DZVzy7hiSoR0c1MR.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0008_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0008_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0009_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0009_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0011_photo_2024-02-04_171.jpeg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0011_photo_2024-02-04_171.jpeg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0012_photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0012_photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0020_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0020_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0022_nn-mj-ZU20DxCHxE.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0022_nn-mj-ZU20DxCHxE.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0023_2023-06-05_134526.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0023_2023-06-05_134526.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0025_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0025_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0026_2-5_.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0026_2-5_.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0029_photo.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0029_photo.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0030_IMG_1543.JPG","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0030_IMG_1543.JPG"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0033_32fd4584a075531af896.webp","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0033_32fd4584a075531af896.webp"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0036_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0036_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0037_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0037_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0040_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0040_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0041_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0041_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0045_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0045_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0049_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0049_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0051_63e9322f53ec8ca1b307.webp","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0051_63e9322f53ec8ca1b307.webp"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0052_ChatGPT_Image_8__202.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0052_ChatGPT_Image_8__202.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0054_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0054_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0055_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0055_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0056_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0056_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0060_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0060_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0064_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0064_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0065_photo.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0065_photo.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0067_photo_2024-02-04_161.jpeg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0067_photo_2024-02-04_161.jpeg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0068_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0068_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0069_photo.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0069_photo.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0070_photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0070_photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0072_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0072_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0073_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0073_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0074_img_CIFBSRn7nDU1nd5V.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0074_img_CIFBSRn7nDU1nd5V.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0076_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0076_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0077_photo.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0077_photo.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0081_photo.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0081_photo.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0085_09066d0d2c3a4aa6db06.webp","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0085_09066d0d2c3a4aa6db06.webp"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0088_photo1449247526693aa049327be54.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0088_photo1449247526693aa049327be54.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0089_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0089_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0090_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0090_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0091_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0091_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0092_ChatGPT_Image_18__20.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0092_ChatGPT_Image_18__20.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0093_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0093_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0096_ChatGPT_Image_8__202.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0096_ChatGPT_Image_8__202.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0098_photo.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0098_photo.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0100_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0100_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0102_photo_2025-06-14_07-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0102_photo_2025-06-14_07-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0104_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0104_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0105_noroot.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0105_noroot.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0106_ChatGPT_Image_8__202.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0106_ChatGPT_Image_8__202.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0107_day.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0107_day.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0111_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0111_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0117_45b1eb46cf5961c2188d.webp","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0117_45b1eb46cf5961c2188d.webp"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0119_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0119_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0120_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0120_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0122_photo_2025-06-17_13-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0122_photo_2025-06-17_13-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0124_0e3316ac2ddb4bfc8212170480d0433a.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0124_0e3316ac2ddb4bfc8212170480d0433a.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0125_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0125_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0127_2023-06-05_134516.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0127_2023-06-05_134516.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0128_photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0128_photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0132_nn-mj-m3gl5pmqpT.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0132_nn-mj-m3gl5pmqpT.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0138_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0138_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0139_nn-mj-oqU2NLDfaI.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0139_nn-mj-oqU2NLDfaI.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0142_2023-06-05_134509.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0142_2023-06-05_134509.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0144_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0144_telegram-cloud-photo.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0145_dc48894a7f3817021a23.webp","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0145_dc48894a7f3817021a23.webp"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0149_photo_2025-06-14_08-.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0149_photo_2025-06-14_08-.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0150_img_DZVzy7hiSoR0c1MR.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0150_img_DZVzy7hiSoR0c1MR.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export_v2/unknown/img_0152_telegram-cloud-photo.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export_v2/unknown/img_0152_telegram-cloud-photo.jpg"
